subid,batch,maze,day,createdat,task,block,raw_phase,raw_trial,trial,rep,trial_set,replan,start,goal,short_path,action,hits,rt_raw,rt,true_path,maze_wall,sequence_trial_index,is_validation_trial,source,n_action,n_hit,hit_rate,shortest_steps,actual_steps,successful_moves,excess_steps,path_efficiency,final_state,reached_goal,is_optimal_by_length,is_clean_optimal,is_exact_short_path,total_rt,mean_rt,median_rt,first_rt,mean_rt_after_first
13015195273.0,1,1,1,739474.4798,2,2,1,36,37,1,23,0,16,24,"[16, 23, 30, 29, 28, 35, 36, 37, 38, 31, 24]","[2, 0, 3, 1, 2, 2, 3, 0, 2, 0, 0, 3, 0, 3, 3, 2, 1, 2, 1, 2, 3, 2, 1, 1, 0]","[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False]","[1.321,1.033,0.529,0.85,0.406,0.716,0.483,1.317,1.996,1.624,0.397,0.567,0.701,0.33,0.848,0.385,1.501,0.466,0.334,1.316,1.283,0.334,0.449,1.485,0.448]","[1.321, 1.033, 0.529, 0.85, 0.406, 0.716, 0.483, 0.31699999999999995, 1.996, 1.624, 0.397, 0.567, 0.701, 0.33, 0.848, 0.385, 1.501, 0.466, 0.334, 0.31600000000000006, 0.2829999999999999, 0.334, 0.449, 1.485, 0.448]","[16, 23, 16, 17, 16, 23, 30, 30, 23, 30, 23, 16, 17, 10, 11, 12, 19, 18, 25, 25, 25, 26, 33, 32, 31, 24]",,87,True,actual_subject,25,3,0.12,10,25,22,15,0.4,24,1,0,0,0,18.119,0.72476,0.483,1.321,0.6999166666666667
13015195273.0,1,1,1,739474.4808,2,2,1,40,41,1,23,0,20,16,"[20, 27, 26, 25, 18, 19, 12, 11, 10, 17, 16]","[2, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 2, 1, 1, 0, 0, 3, 0, 0, 0, 3, 3, 2, 3, 3, 1, 3, 2, 2, 0]","[False, False, True, True, True, True, False, False, False, False, False, False, False, False, True, True, False, True, True, True, False, True, False, False, True, False, False, True, True, False]","[0.987,0.584,0.467,1.245,1.035,0.935,0.5,0.466,0.464,0.633,1.587,0.85,0.433,0.601,0.815,0.385,0.497,0.514,0.37,1.102,0.818,0.365,1.497,0.438,0.53,1.119,0.397,0.551,0.851,0.513]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[20, 27, 26, 26, 26, 26, 26, 33, 32, 31, 24, 31, 38, 37, 36, 36, 36, 37, 37, 37, 37, 38, 38, 45, 46, 46, 45, 46, 46, 46, 39]",,91,True,model_teacher_forced,30,13,0.43333333333333335,10,30,17,20,0.3333333333333333,39,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4808,2,2,1,40,41,1,23,0,20,16,"[20, 27, 26, 25, 18, 19, 12, 11, 10, 17, 16]","[2, 1, 1, 0, 2, 3, 2, 1, 1, 0, 2, 2, 1, 1, 1, 0, 3, 0, 3, 0, 2, 3, 0, 0, 3, 0, 3, 2, 2, 1]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False]","[0.987,0.584,0.467,1.245,1.035,0.935,0.5,0.466,0.464,0.633,1.587,0.85,0.433,0.601,0.815,0.385,0.497,0.514,0.37,1.102,0.818,0.365,1.497,0.438,0.53,1.119,0.397,0.551,0.851,0.513]","[0.987, 0.584, 0.467, 1.245, 1.035, 0.935, 0.5, 0.466, 0.464, 0.633, 1.587, 0.85, 0.433, 0.601, 0.815, 0.385, 0.497, 0.514, 0.37, 0.10200000000000009, 0.818, 0.365, 0.4970000000000001, 0.438, 0.53, 1.119, 0.397, 0.551, 0.851, 0.513]","[20, 27, 26, 25, 18, 25, 26, 33, 32, 31, 24, 31, 38, 37, 36, 35, 28, 29, 22, 22, 15, 22, 22, 15, 8, 9, 2, 3, 10, 17, 16]",,91,True,actual_subject,30,2,0.06666666666666667,10,30,28,20,0.3333333333333333,16,1,0,0,0,19.549,0.6516333333333333,0.522,0.987,0.6400689655172415
13015195273.0,1,1,1,739474.4814,2,2,1,44,45,1,23,0,19,16,"[19, 12, 11, 10, 17, 16]","[0, 2, 1, 0, 0, 0, 1, 1, 2, 1]","[False, False, False, True, True, True, True, True, False, True]","[1.352,0.717,0.997,1.354,0.398,0.414,0.583,0.499,0.871,0.58]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[19, 12, 19, 18, 18, 18, 18, 18, 18, 25, 25]",,95,True,model_teacher_forced,10,6,0.6,5,10,4,5,0.5,25,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4814,2,2,1,44,45,1,23,0,19,16,"[19, 12, 11, 10, 17, 16]","[1, 2, 1, 0, 3, 0, 1, 1, 2, 1]","[False, False, True, False, False, False, False, False, False, False]","[1.352,0.717,0.997,1.354,0.398,0.414,0.583,0.499,0.871,0.58]","[1.352, 0.717, 0.997, 0.3540000000000001, 0.398, 0.414, 0.583, 0.499, 0.871, 0.58]","[19, 18, 25, 25, 18, 19, 12, 11, 10, 17, 16]",,95,True,actual_subject,10,1,0.1,5,10,9,5,0.5,16,1,0,0,0,6.765000000000001,0.6765000000000001,0.5814999999999999,1.352,0.6014444444444444
13015195273.0,1,1,1,739474.4818,2,2,1,48,49,1,23,0,32,14,"[32, 31, 38, 37, 36, 35, 28, 29, 22, 15, 14]","[0, 0, 2, 1, 1, 1, 0, 0, 3, 0, 0, 1]","[True, True, True, False, True, True, False, True, True, True, True, True]","[1.228,0.734,0.881,0.501,1.616,0.535,0.548,0.552,0.466,0.515,0.685,0.415]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[32, 32, 32, 32, 31, 31, 31, 24, 24, 24, 24, 24, 24]",,99,True,model_teacher_forced,12,10,0.8333333333333334,10,12,2,2,0.8333333333333334,24,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4818,2,2,1,48,49,1,23,0,32,14,"[32, 31, 38, 37, 36, 35, 28, 29, 22, 15, 14]","[1, 0, 2, 2, 1, 1, 1, 0, 3, 0, 0, 1]","[False, False, False, False, False, False, False, False, False, False, False, False]","[1.228,0.734,0.881,0.501,1.616,0.535,0.548,0.552,0.466,0.515,0.685,0.415]","[1.228, 0.734, 0.881, 0.501, 1.616, 0.535, 0.548, 0.552, 0.466, 0.515, 0.685, 0.415]","[32, 31, 24, 31, 38, 37, 36, 35, 28, 29, 22, 15, 14]",,99,True,actual_subject,12,0,0.0,10,12,12,2,0.8333333333333334,14,1,0,0,0,8.676,0.723,0.55,1.228,0.6770909090909091
13015195273.0,1,1,1,739474.4837,3,3,2,2,3,1,23,0,19,21,"[19, 12, 11, 10, 3, 2, 9, 8, 15, 14, 21]","[1, 2, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 1, 2]","[False, False, True, True, True, True, False, False, False, True, True, True, True, True, True, True, True, False]","[1.153,0.699,1.403,0.448,0.522,0.445,1.082,0.673,0.361,0.454,0.428,0.472,0.7,0.517,0.415,1.465,0.385,0.817]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[19, 18, 25, 25, 25, 25, 25, 18, 25, 18, 18, 18, 18, 18, 18, 18, 18, 18, 25]",,103,True,model_teacher_forced,18,12,0.6666666666666666,10,18,6,8,0.5555555555555556,25,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4837,3,3,2,2,3,1,23,0,19,21,"[19, 12, 11, 10, 3, 2, 9, 8, 15, 14, 21]","[1, 2, 3, 2, 1, 1, 0, 2, 2, 1, 1, 1, 0, 3, 0, 0, 1, 2]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[1.153,0.699,1.403,0.448,0.522,0.445,1.082,0.673,0.361,0.454,0.428,0.472,0.7,0.517,0.415,1.465,0.385,0.817]","[1.153, 0.699, 1.403, 0.448, 0.522, 0.445, 1.082, 0.673, 0.361, 0.454, 0.428, 0.472, 0.7, 0.517, 0.415, 1.465, 0.385, 0.817]","[19, 18, 25, 26, 33, 32, 31, 24, 31, 38, 37, 36, 35, 28, 29, 22, 15, 14, 21]",,103,True,actual_subject,18,0,0.0,10,18,18,8,0.5555555555555556,21,1,0,0,0,12.438999999999998,0.6910555555555554,0.5195000000000001,1.153,0.6638823529411765
13015195273.0,1,1,1,739474.4842,3,3,2,6,7,1,23,0,2,40,"[2, 3, 10, 11, 12, 19, 18, 25, 26, 33, 40]","[2, 1, 3, 2, 3, 3, 3, 3, 2, 1, 2, 1, 2, 1]","[False, False, False, True, True, True, True, True, True, False, False, False, False, False]","[1.047,2,0.531,0.517,0.6,1.25,0.4,0.67,0.461,0.7,0.47,0.664,0.402,0.515]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[2, 9, 8, 9, 9, 9, 9, 9, 9, 9, 8, 15, 14, 21, 20]",,107,True,model_teacher_forced,14,6,0.42857142857142855,10,14,8,4,0.7142857142857143,20,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4842,3,3,2,6,7,1,23,0,2,40,"[2, 3, 10, 11, 12, 19, 18, 25, 26, 33, 40]","[2, 0, 3, 2, 2, 0, 3, 3, 2, 1, 2, 3, 2, 2]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[1.047,2,0.531,0.517,0.6,1.25,0.4,0.67,0.461,0.7,0.47,0.664,0.402,0.515]","[1.047, 2, 0.531, 0.517, 0.6, 1.25, 0.4, 0.67, 0.461, 0.7, 0.47, 0.664, 0.402, 0.515]","[2, 9, 2, 3, 10, 17, 10, 11, 12, 19, 18, 25, 26, 33, 40]",,107,True,actual_subject,14,0,0.0,10,14,14,4,0.7142857142857143,40,1,0,0,0,10.227,0.7305,0.5655,1.047,0.7061538461538461
13015195273.0,1,1,1,739474.4847,3,3,2,10,11,1,23,0,47,45,"[47, 40, 39, 46, 45]","[0, 1, 0, 1]","[False, False, True, True]","[1.234,0.499,0.55,0.448]","[nan, nan, nan, nan]","[47, 40, 39, 39, 39]",,111,True,model_teacher_forced,4,2,0.5,4,4,2,0,1.0,39,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4847,3,3,2,10,11,1,23,0,47,45,"[47, 40, 39, 46, 45]","[0, 1, 2, 1]","[False, False, False, False]","[1.234,0.499,0.55,0.448]","[1.234, 0.499, 0.55, 0.448]","[47, 40, 39, 46, 45]",,111,True,actual_subject,4,0,0.0,4,4,4,0,1.0,45,1,1,1,1,2.7310000000000003,0.6827500000000001,0.5245,1.234,0.49899999999999994
13015195273.0,1,1,1,739474.4852,3,3,2,14,15,1,23,0,43,18,"[43, 44, 37, 38, 31, 32, 33, 26, 25, 18]","[0, 0, 3, 0, 3, 3, 0, 1, 0]","[True, True, False, False, False, True, False, True, False]","[1.007,0.635,0.464,0.485,0.515,0.918,0.519,0.683,0.397]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[43, 43, 43, 44, 37, 38, 38, 31, 31, 24]",,115,True,model_teacher_forced,9,4,0.4444444444444444,9,9,5,0,1.0,24,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4852,3,3,2,14,15,1,23,0,43,18,"[43, 44, 37, 38, 31, 32, 33, 26, 25, 18]","[3, 0, 3, 0, 3, 3, 0, 1, 0]","[False, False, False, False, False, False, False, False, False]","[1.007,0.635,0.464,0.485,0.515,0.918,0.519,0.683,0.397]","[1.007, 0.635, 0.464, 0.485, 0.515, 0.918, 0.519, 0.683, 0.397]","[43, 44, 37, 38, 31, 32, 33, 26, 25, 18]",,115,True,actual_subject,9,0,0.0,9,9,9,0,1.0,18,1,1,1,1,5.623,0.6247777777777778,0.519,1.007,0.5770000000000001
13015195273.0,1,1,1,739474.4858,3,3,2,18,19,1,23,0,36,17,"[36, 35, 28, 29, 30, 23, 16, 17]","[3, 0, 0, 0, 2, 2, 1, 3, 3, 0, 1, 0, 1, 2, 0, 1, 1, 0]","[False, True, True, True, False, True, False, False, True, False, False, True, False, False, False, False, False, False]","[2.652,0.626,0.621,0.832,1.149,0.449,0.904,0.398,0.55,0.448,0.602,0.499,0.317,1.035,0.549,0.449,0.433,0.666]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[36, 37, 37, 37, 37, 44, 44, 43, 44, 44, 37, 36, 36, 35, 42, 35, 34, 33, 26]",,119,True,model_teacher_forced,18,6,0.3333333333333333,7,18,12,11,0.3888888888888889,26,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4858,3,3,2,18,19,1,23,0,36,17,"[36, 35, 28, 29, 30, 23, 16, 17]","[3, 3, 0, 3, 1, 0, 2, 3, 3, 0, 1, 0, 1, 3, 0, 1, 1, 2]","[False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False]","[2.652,0.626,0.621,0.832,1.149,0.449,0.904,0.398,0.55,0.448,0.602,0.499,0.317,1.035,0.549,0.449,0.433,0.666]","[2.652, 0.626, 0.621, 0.832, 1.149, 0.449, 0.904, 0.398, 0.55, 0.448, 0.602, 0.499, 0.317, 0.03499999999999992, 0.549, 0.449, 0.433, 0.666]","[36, 37, 38, 31, 32, 31, 24, 31, 32, 33, 26, 25, 18, 18, 19, 12, 11, 10, 17]",,119,True,actual_subject,18,1,0.05555555555555555,7,18,17,11,0.3888888888888889,17,1,0,0,0,12.179,0.6766111111111112,0.5495000000000001,2.652,0.5604117647058824
13015195273.0,1,1,1,739474.4863,3,3,2,22,23,1,23,0,42,45,"[42, 35, 36, 37, 38, 45]","[3, 3, 0, 2, 3, 3, 2]","[True, True, False, False, True, True, True]","[1.73,0.4,0.483,0.881,0.719,0.314,0.349]","[nan, nan, nan, nan, nan, nan, nan]","[42, 42, 42, 35, 42, 42, 42, 42]",,123,True,model_teacher_forced,7,5,0.7142857142857143,5,7,2,2,0.7142857142857143,42,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4863,3,3,2,22,23,1,23,0,42,45,"[42, 35, 36, 37, 38, 45]","[0, 3, 3, 2, 0, 3, 2]","[False, False, False, False, False, False, False]","[1.73,0.4,0.483,0.881,0.719,0.314,0.349]","[1.73, 0.4, 0.483, 0.881, 0.719, 0.314, 0.349]","[42, 35, 36, 37, 44, 37, 38, 45]",,123,True,actual_subject,7,0,0.0,5,7,7,2,0.7142857142857143,45,1,0,0,0,4.876,0.6965714285714286,0.483,1.73,0.5243333333333333
13015195273.0,1,1,1,739474.4868,3,3,2,26,27,1,23,0,36,2,"[36, 35, 28, 29, 22, 15, 8, 9, 2]","[1, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1]","[False, False, True, True, True, False, False, False, False, True, True, True, True, False, False, True, True]","[1.301,0.419,1.282,0.45,0.483,1.218,0.647,0.652,0.45,0.951,0.484,1.014,0.486,0.633,0.486,0.545,0.516]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[36, 35, 28, 28, 28, 28, 29, 30, 23, 16, 16, 16, 16, 16, 17, 16, 16, 16]",,127,True,model_teacher_forced,17,9,0.5294117647058824,8,17,8,9,0.47058823529411764,16,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4868,3,3,2,26,27,1,23,0,36,2,"[36, 35, 28, 29, 22, 15, 8, 9, 2]","[3, 0, 3, 0, 0, 2, 3, 3, 0, 1, 0, 3, 0, 1, 1, 0, 1]","[False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[1.301,0.419,1.282,0.45,0.483,1.218,0.647,0.652,0.45,0.951,0.484,1.014,0.486,0.633,0.486,0.545,0.516]","[1.301, 0.419, 0.28200000000000003, 0.45, 0.483, 1.218, 0.647, 0.652, 0.45, 0.951, 0.484, 1.014, 0.486, 0.633, 0.486, 0.545, 0.516]","[36, 37, 37, 38, 31, 24, 31, 32, 33, 26, 25, 18, 19, 12, 11, 10, 3, 2]",,127,True,actual_subject,17,1,0.058823529411764705,8,17,16,9,0.47058823529411764,2,1,0,0,0,11.017,0.6480588235294117,0.516,1.301,0.6072500000000001
13015195273.0,1,1,1,739474.4875,3,3,2,30,31,1,23,0,16,45,"[16, 23, 30, 29, 28, 35, 36, 37, 38, 45]","[2, 2, 3, 1, 2, 3, 3, 3, 3, 0, 3, 2]","[False, False, True, False, True, False, True, True, True, False, True, False]","[1.422,0.483,0.869,0.611,0.438,1.132,0.783,0.516,0.368,1.065,0.451,0.283]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[16, 23, 30, 30, 29, 29, 30, 30, 30, 30, 23, 23, 30]",,131,True,model_teacher_forced,12,6,0.5,9,12,6,3,0.75,30,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4875,3,3,2,30,31,1,23,0,16,45,"[16, 23, 30, 29, 28, 35, 36, 37, 38, 45]","[2, 2, 1, 1, 2, 3, 3, 2, 3, 0, 3, 2]","[False, False, False, False, False, False, False, False, True, False, False, False]","[1.422,0.483,0.869,0.611,0.438,1.132,0.783,0.516,0.368,1.065,0.451,0.283]","[1.422, 0.483, 0.869, 0.611, 0.438, 1.132, 0.783, 0.516, 0.368, 0.06499999999999995, 0.451, 0.283]","[16, 23, 30, 29, 28, 35, 36, 37, 44, 44, 37, 38, 45]",,131,True,actual_subject,12,1,0.08333333333333333,9,12,11,3,0.75,45,1,0,0,0,7.420999999999999,0.6184166666666666,0.4995,1.422,0.5453636363636363
13015195273.0,1,1,1,739474.4882,3,3,2,34,35,1,23,0,23,7,"[23, 30, 29, 22, 15, 14, 7]","[0, 2, 0, 0, 1, 2, 1, 0, 1, 2, 1, 2, 1, 0]","[False, False, False, True, True, False, True, False, True, False, True, False, False, False]","[1.12,0.866,0.534,0.701,0.482,0.883,0.551,0.724,0.442,1.566,0.516,1.739,0.413,0.384]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[23, 16, 23, 16, 16, 16, 23, 23, 16, 16, 23, 23, 30, 29, 22]",,135,True,model_teacher_forced,14,5,0.35714285714285715,6,14,9,8,0.42857142857142855,22,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4882,3,3,2,34,35,1,23,0,23,7,"[23, 30, 29, 22, 15, 14, 7]","[0, 3, 0, 0, 1, 2, 1, 0, 1, 2, 1, 2, 1, 0]","[False, False, False, False, False, False, False, False, True, False, True, False, False, False]","[1.12,0.866,0.534,0.701,0.482,0.883,0.551,0.724,0.442,1.566,0.516,1.739,0.413,0.384]","[1.12, 0.866, 0.534, 0.701, 0.482, 0.883, 0.551, 0.724, 0.442, 0.5660000000000001, 0.516, 0.7390000000000001, 0.413, 0.384]","[23, 16, 17, 10, 3, 2, 9, 8, 1, 1, 8, 8, 15, 14, 7]",,135,True,actual_subject,14,2,0.14285714285714285,6,14,12,8,0.42857142857142855,7,1,0,0,0,8.921000000000001,0.6372142857142858,0.5585,1.12,0.6000769230769231
13015195273.0,1,1,1,739474.4886,3,3,2,38,39,1,23,0,8,17,"[8, 9, 2, 3, 10, 17]","[2, 2, 2, 3, 3, 1, 1, 2, 2]","[False, False, False, False, True, False, False, False, False]","[1.522,0.828,0.917,0.351,0.353,0.963,0.33,0.552,0.53]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[8, 15, 22, 29, 30, 30, 29, 28, 35, 42]",,139,True,model_teacher_forced,9,1,0.1111111111111111,5,9,8,4,0.5555555555555556,42,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4886,3,3,2,38,39,1,23,0,8,17,"[8, 9, 2, 3, 10, 17]","[2, 2, 0, 0, 3, 0, 3, 2, 2]","[False, False, False, False, False, False, False, False, False]","[1.522,0.828,0.917,0.351,0.353,0.963,0.33,0.552,0.53]","[1.522, 0.828, 0.917, 0.351, 0.353, 0.963, 0.33, 0.552, 0.53]","[8, 15, 22, 15, 8, 9, 2, 3, 10, 17]",,139,True,actual_subject,9,0,0.0,5,9,9,4,0.5555555555555556,17,1,0,0,0,6.346000000000001,0.7051111111111112,0.552,1.522,0.603
13015195273.0,1,1,1,739474.4891,3,3,2,42,43,1,23,0,43,7,"[43, 44, 37, 36, 35, 28, 29, 22, 15, 14, 7]","[0, 0, 0, 1, 0, 3, 0, 0, 0, 0]","[True, True, True, True, True, False, False, True, True, True]","[1.278,0.543,1.211,0.588,0.503,0.748,0.419,0.65,1.136,0.631]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[43, 43, 43, 43, 43, 43, 44, 37, 37, 37, 37]",,143,True,model_teacher_forced,10,8,0.8,10,10,2,0,1.0,37,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4891,3,3,2,42,43,1,23,0,43,7,"[43, 44, 37, 36, 35, 28, 29, 22, 15, 14, 7]","[3, 0, 1, 1, 0, 3, 0, 0, 1, 0]","[False, False, False, False, False, False, False, False, False, False]","[1.278,0.543,1.211,0.588,0.503,0.748,0.419,0.65,1.136,0.631]","[1.278, 0.543, 1.211, 0.588, 0.503, 0.748, 0.419, 0.65, 1.136, 0.631]","[43, 44, 37, 36, 35, 28, 29, 22, 15, 14, 7]",,143,True,actual_subject,10,0,0.0,10,10,10,0,1.0,7,1,1,1,1,7.707,0.7706999999999999,0.6405000000000001,1.278,0.7143333333333334
13015195273.0,1,1,1,739474.4896,3,3,2,46,47,1,23,0,48,46,"[48, 47, 40, 39, 46]","[2, 2, 1, 2]","[True, True, False, True]","[2.273,0.78,0.536,0.434]","[nan, nan, nan, nan]","[48, 48, 48, 47, 47]",,147,True,model_teacher_forced,4,3,0.75,4,4,1,0,1.0,47,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4896,3,3,2,46,47,1,23,0,48,46,"[48, 47, 40, 39, 46]","[1, 0, 1, 2]","[False, False, False, False]","[2.273,0.78,0.536,0.434]","[2.273, 0.78, 0.536, 0.434]","[48, 47, 40, 39, 46]",,147,True,actual_subject,4,0,0.0,4,4,4,0,1.0,46,1,1,1,1,4.023,1.00575,0.658,2.273,0.5833333333333334
13015195273.0,1,1,1,739474.4914,4,4,3,0,1,1,23,0,36,9,"[36, 35, 28, 29, 22, 15, 8, 9]","[3, 3, 0, 3, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 3, 0, 3, 3, 0, 3, 3, 0, 0, 1, 0, 0, 1, 0, 3, 0, 1, 1, 0, 0, 1, 2]","[False, False, False, False, True, True, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, True, True, False, False, True, True, True, False, False, False, False, True, True, False, True]","[2.863,2.267,1.437,1.317,0.651,0.679,1.386,1.069,1.481,1.701,1.382,1.167,1.55,1.699,1.433,1.633,0.667,1.2,0.583,1.236,1.049,0.517,1.516,1.216,0.635,1.281,1.77,1.148,1.651,0.5,0.565,0.418,0.465,1.801,0.801,0.582]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[36, 37, 38, 31, 32, 32, 32, 33, 34, 35, 36, 37, 37, 37, 37, 38, 31, 32, 33, 26, 27, 28, 28, 28, 27, 20, 20, 20, 20, 21, 14, 13, 12, 12, 12, 11, 11]",,151,True,model_teacher_forced,36,13,0.3611111111111111,7,36,23,29,0.19444444444444445,11,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4914,4,4,3,0,1,1,23,0,36,9,"[36, 35, 28, 29, 22, 15, 8, 9]","[0, 3, 0, 3, 0, 0, 0, 1, 1, 0, 3, 3, 1, 0, 3, 2, 1, 3, 0, 0, 3, 0, 0, 1, 1, 0, 1, 0, 3, 0, 1, 1, 1, 0, 1, 2]","[True, False, True, False, False, False, True, True, True, True, True, True, True, True, True, False, True, False, True, True, False, False, True, False, True, False, True, True, False, False, False, False, True, False, False, False]","[2.863,2.267,1.437,1.317,0.651,0.679,1.386,1.069,1.481,1.701,1.382,1.167,1.55,1.699,1.433,1.633,0.667,1.2,0.583,1.236,1.049,0.517,1.516,1.216,0.635,1.281,1.77,1.148,1.651,0.5,0.565,0.418,0.465,1.801,0.801,0.582]","[2.863, 1.267, 1.437, 0.31699999999999995, 0.651, 0.679, 1.386, 0.06899999999999995, 0.4810000000000001, 0.7010000000000001, 0.3819999999999999, 0.16700000000000004, 0.55, 0.6990000000000001, 0.43300000000000005, 0.633, 0.667, 0.19999999999999996, 0.583, 0.236, 0.04899999999999993, 0.517, 1.516, 0.21599999999999997, 0.635, 0.2809999999999999, 1.77, 0.1479999999999999, 0.651, 0.5, 0.565, 0.418, 0.465, 0.8009999999999999, 0.801, 0.582]","[36, 36, 37, 37, 38, 31, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 31, 31, 32, 32, 32, 33, 26, 26, 25, 25, 18, 18, 18, 19, 12, 11, 10, 10, 3, 2, 9]",,151,True,actual_subject,36,19,0.5277777777777778,7,36,17,29,0.19444444444444445,9,1,0,0,0,24.316,0.6754444444444444,0.5734999999999999,2.863,0.612942857142857
13015195273.0,1,1,1,739474.4923,4,4,3,4,5,1,23,0,10,15,"[10, 3, 2, 9, 8, 15]","[2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1]","[False, True, False, True, False, False, True, True, True, False, False, False]","[1.717,1.18,0.498,1.169,1.065,1.052,0.447,1.118,1.815,0.669,0.551,0.398]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[10, 17, 17, 16, 16, 23, 30, 30, 30, 30, 29, 28, 27]",,155,True,model_teacher_forced,12,5,0.4166666666666667,5,12,7,7,0.4166666666666667,27,0,0,0,0,,,,,
13015195273.0,1,1,1,739474.4923,4,4,3,4,5,1,23,0,10,15,"[10, 3, 2, 9, 8, 15]","[1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 0, 0]","[True, False, True, False, True, False, True, True, False, False, False, False]","[1.717,1.18,0.498,1.169,1.065,1.052,0.447,1.118,1.815,0.669,0.551,0.398]","[1.717, 0.17999999999999994, 0.498, 0.16900000000000004, 1.065, 0.052000000000000046, 0.447, 0.1180000000000001, 0.815, 0.669, 0.551, 0.398]","[10, 10, 17, 17, 16, 16, 23, 23, 23, 30, 29, 22, 15]",,155,True,actual_subject,12,5,0.4166666666666667,5,12,7,7,0.4166666666666667,15,1,0,0,0,6.679,0.5565833333333333,0.47250000000000003,1.717,0.45109090909090904
13015195273.0,1,1,1,739474.4928,4,4,3,8,9,1,23,0,14,12,"[14, 15, 8, 9, 2, 3, 10, 11, 12]","[3, 3, 0, 3, 3, 0, 3, 2, 2, 3, 2, 3, 2, 3]","[False, True, False, False, True, False, False, False, False, True, True, True, True, True]","[1.254,0.467,1.18,0.42,0.433,1.247,0.551,0.468,0.534,1.203,0.349,1.348,0.383,0.383]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[14, 15, 15, 8, 9, 9, 2, 3, 10, 17, 17, 17, 17, 17, 17]",,159,True,model_teacher_forced,14,7,0.5,8,14,7,6,0.5714285714285714,17,0,0,0,0,,,,,
